,2020-12,2020-09,2020-06,2020-03,2019-12,2019-09,2019-06,2019-03,2018-12,2018-09,2018-06,2018-03,2017-12,2017-09,2017-06,2017-03,2016-12,2016-09,2016-06,2016-03,2015-12,2015-09,2015-06,2015-03,2014-12,2014-09,2014-06,2014-03,2013-12,2013-09,2013-06,2013-03,2012-12,2012-09,2012-06,2012-03,2011-12,2011-09,2011-06,2011-03,2010-12,2010-09,2010-06,2010-03,2009-12,2009-09,2009-06,2009-03,2008-12,2008-09,2008-06,2008-03,2007-12,2007-09,2007-06,2007-03,2006-12,2006-09,2006-06,2006-03,2005-12,2005-09,2005-06,2005-03,2004-12,2004-09,2004-06,2004-03,2003-12,2003-09,2003-06,2003-03,2002-12,2002-09,2002-06,2002-03,2001-12,2001-09,2001-06,2001-03,2000-12,2000-09,2000-06,2000-03,1999-11,1999-08,1999-05,1999-02,1998-11,1998-08,1998-05,1998-02,1997-08,1997-05,1997-02,1996-11,1996-08,1996-05,1996-02,1995-11,1995-08,1995-05,1995-02,1994-11,1994-08,1994-05,1994-02,1993-11,1993-08,1993-05,1993-02,1992-11,1992-08,1992-05,1992-02,1991-11,1991-08,1991-05,1991-02,1990-11,1990-08,1990-05,1990-02,1989-11,1989-08,1989-05
pretaxProfitMargin,0.0683752370763021,0.08312199161534083,-0.018377693282636248,0.02401784182535598,0.033017778803971366,0.058423275457531676,-0.14342674229235694,0.05473251028806585,0.06603456014362658,0.06456720619282195,0.07843363751877094,0.0528863608858768,0.06982161466315209,0.06419559390730209,0.09282807731434385,0.059945322397812896,0.07219878105954056,0.07788310714042147,-0.013945604437938209,0.061798640746009166,0.08471854171685538,0.08828080462578386,-0.09823344890209675,0.07758620689655173,0.08133009464779295,0.08019513865114687,0.0960385167666188,0.05256172020175206,0.06945540647198106,0.06948476052249637,0.04127678181023174,0.05149274171459874,0.062303052129287835,0.06736471460340994,0.07703488372093023,0.07497160166603559,0.07339189572116747,0.06881475144948199,0.08197498104624716,0.03725551071095933,0.04536960132890366,0.06376229248175955,0.07127704709376326,0.0437880703367429,0.06363424848766869,0.03670870270945187,-0.11130922058074376,0.019540371144156323,0.08114908785908996,0.061985957873620864,-0.016926819379687815,0.06654657200381477,0.08126124219659295,0.0855527774758126,0.10851273084908754,0.07320763500931099,0.09220255433564867,0.0901111761263897,0.10678125735813515,0.08534299637635887,0.09394313967861558,0.07123394316854807,0.09215813350615684,0.0700367897533724,0.07553858740114536,0.07655913978494623,0.09132225536145434,0.05509732761464863,0.024662162162162164,0.03446456831369791,0.07735849056603773,0.042741208295761945,0.06970178224810306,0.046831955922865015,0.06850073855243723,0.0386531181510261,0.07692307692307693,0.03970617431010522,0.035123108046491,0.0327539173097351,0.06437856709025538,0.05738860652691423,0.08351208864366018,0.04138903072714665,0.06190843796990178,0.060833333333333336,0.08485606152203619,0.029572516103845405,0.07421837878931864,0.06256277098694364,0.07219648799291811,0.016056196688409432,0.07371960682876358,0.0035344609946983086,0.030277306168647426,0.05842827928717499,0.03162650602409638,0.07377647918188458,0.020907297830374753,0.060855908912446015,0.05299633102323685,0.06194331983805668,0.04757822546078011,0.06401017380245867,0.04796055580457194,0.06578366445916115,0.027924891670678863,0.05230914231856739,0.030257936507936508,0.047081902893575285,0.008762886597938144,0.036132315521628496,0.010723860589812333,0.035430988894764676,-0.15767195767195769,0.02624806999485332,0.018619934282584884,0.027690700104493208,-0.09066523605150215,0.0386352232814852,0.04329681794470527,0.03500522466039707,0.006362058993637941,0.04698375870069606,0.03642987249544627,0.03654883163571001
netProfitMargin,0.05962165053737295,0.06443765850628849,-0.019241848139186543,0.018013381369016986,0.03232509812976218,0.043700140778977006,-0.11057449317684057,0.043445032333921225,0.05245736086175942,0.04896786300727187,0.06509183319856764,0.12549921336076486,0.04750812235640287,0.03896188795188599,0.06485249237029501,0.03747416149896646,0.04688232536333802,0.04876219054763691,-0.005393327683180522,0.04006638217164533,0.055488637276158354,0.05635638081276977,-0.06207693577678719,0.04950495049504951,0.05159561102269872,0.05186579938377268,0.06166061322746853,0.033448367401114946,0.043848110146452686,0.0443577648766328,0.0264975951027547,0.03295900666484068,0.03943459079859548,0.04253150481838399,0.04996366279069767,0.049318439984854225,0.04694436573155757,0.04410227164718183,0.05288097043214556,0.02390561937286557,0.0293812292358804,0.04018187585915195,0.044442087399236316,0.027468107114124812,0.040134946486738016,0.022599575477587713,-0.11156393275598574,0.011920855352095366,0.05168798490249528,0.03851554663991976,-0.02442732617068721,0.04164459044187772,0.05068246746376045,0.05370148929231438,0.06665938148836192,0.04888268156424581,0.057248487564418554,0.05558806319485079,0.06687073228161054,0.053479945020617266,0.058220024721878864,0.04398598676527832,0.05806869734283863,0.0431938956261071,0.0482683392418871,0.047311827956989246,0.05851441556597074,0.034147146156384034,0.015371621621621622,0.022507473184455777,0.048027444253859346,0.026510369702434627,0.0432327510146462,0.02901744719926538,0.04357459379615953,0.023909145248057383,0.04771178188899708,0.021639864999007347,0.022127571750241323,0.022462066884627943,0.03959287596265598,0.03529385176331147,0.050526036610654954,0.025039082065587043,0.03745713445470825,0.03680555555555556,0.05049264623688539,0.018983017763029474,0.04342868003421078,0.03659701638782059,0.04186600817555621,0.004515805318615153,0.042679772374547335,-0.01009845998485231,0.01726089417091115,0.0338884019865615,0.018072289156626505,0.04200146092037984,0.010650887573964497,0.0353356890459364,0.030574806359559722,0.035222672064777326,0.02700385769395628,0.03645612547689699,0.02734199910354101,0.03576158940397351,0.014925373134328358,0.02827521206409048,0.01636904761904762,0.02746444335458558,0.004123711340206186,0.017811704834605598,0.005361930294906166,0.019037546271813855,-0.10211640211640212,0.013896037056098817,0.009309967141292442,0.017763845350052248,-0.05686695278969957,0.018564977420973405,0.022430881585811163,0.02246603970741902,0.002891844997108155,0.021461716937354988,0.018214936247723135,0.02456560814859197
effectiveTaxRate,0.12802275960170698,0.22478206724782068,-0.047021943573667714,0.25,0.02097902097902098,0.2520080321285141,0.22905246671887236,0.20622986036519872,0.205607476635514,0.24159854677565848,0.17010309278350516,-1.3729977116704806,0.31957857769973663,0.39307535641547864,0.3013698630136986,0.37486095661846497,0.35064935064935066,0.37390542907180385,0.6132596685082873,0.3516624040920716,0.34502369668246446,0.36162361623616235,0.3680672268907563,0.3619361936193619,0.36560247167868176,0.35325506937033085,0.3579595426561126,0.36363636363636365,0.3686868686868687,0.36161879895561355,0.3580508474576271,0.3599290780141844,0.3670520231213873,0.3686382393397524,0.35141509433962265,0.3421717171717172,0.36036036036036034,0.35911602209944754,0.35491329479768785,0.35833333333333334,0.3524027459954233,0.36981757877280264,0.37648809523809523,0.37270341207349084,0.3692870201096892,0.3843537414965986,-0.002288329519450801,0.389937106918239,0.36304909560723514,0.3786407766990291,-0.4431137724550898,0.37420382165605093,0.3763020833333333,0.37229987293519695,0.3856998992950655,0.3322734499205087,0.37910085054678005,0.38311688311688313,0.3737596471885336,0.3733528550512445,0.38026315789473686,0.3825136612021858,0.369901547116737,0.3832684824902724,0.36101083032490977,0.38202247191011235,0.359253499222395,0.38023952095808383,0.3767123287671233,0.3469387755102041,0.37915742793791574,0.379746835443038,0.379746835443038,0.3803921568627451,0.3638814016172507,0.38144329896907214,0.379746835443038,0.38,0.36999961048572433,0.3142173904813583,0.3849991114721637,0.38500246130284965,0.39498535563820275,0.3950309628979989,0.3949591415483798,0.3949771689497717,0.404961232807476,0.3580858085808581,0.4148527528809219,0.41503523884103366,0.4200252701940778,0.796875,0.42105263157894735,3.857142857142857,0.42990654205607476,0.425,0.42857142857142855,0.4306930693069307,0.4716981132075472,0.41935483870967744,0.4230769230769231,0.43137254901960786,0.43243243243243246,0.4304635761589404,0.42990654205607476,0.46308724832214765,0.46551724137931033,0.4594594594594595,0.45901639344262296,0.4166666666666667,0.47058823529411764,0.49295774647887325,0.5,0.4626865671641791,0.3523489932885906,0.47058823529411764,0.47058823529411764,0.3584905660377358,0.3727810650887574,0.5064935064935064,0.46987951807228917,0.3582089552238806,0.5454545454545454,0.5432098765432098,0.48333333333333334,0.32786885245901637
returnOnAssets,0.012840250939977586,0.01603389655882959,-0.004541931272692658,0.004499100179964007,0.00800526059982274,0.010883538830129142,-0.036192857011561864,0.013568595769682727,0.01754583497532324,0.016088321997649372,0.021536403592585514,0.039999228558754894,0.015413376822258905,0.012077001013171227,0.02100840336134454,0.012013424253436223,0.01510313282126521,0.01568842567196928,-0.0015196248697464398,0.013405959967212248,0.018008391754189362,0.01857967512417774,-0.020286492756750926,0.016062922344078873,0.01867572156196944,0.01859637278669408,0.022074387662534018,0.011549390448837422,0.014906684157176078,0.014522020609984261,0.009026722674054875,0.011341501727929627,0.013988247317322433,0.014955524420839986,0.01839280339765241,0.01812047857540345,0.017468016308168143,0.016667864070694732,0.020376118312945043,0.008816120906801008,0.010845820718200283,0.015072187847056957,0.016825957754397238,0.009607653963659752,0.014027811661380825,0.007586871777675315,-0.03613265137766045,0.0035917944160556914,0.018685567010309278,0.014688444325440845,-0.009401942808098935,0.015978207838672955,0.01967388179241796,0.020664268384505982,0.025416666666666667,0.01681816361670604,0.02067737627969085,0.019892788340732055,0.0250330542089026,0.01987093179813362,0.02220545943142709,0.016467502185951617,0.021956479121740834,0.015558282208588957,0.017667315466387185,0.01702874245317096,0.02153235078917111,0.011281268733990954,0.005612433699272234,0.008276753960556094,0.018199545011374715,0.009901657011989761,0.016916384726921217,0.011283296436477897,0.017086591369823344,0.008761042564065125,0.017894967496895772,0.008083055246570263,0.008487098812204967,0.00803928717220779,0.01552024874168857,0.014344570253566178,0.02125346064595023,0.009823819410119278,0.01483616156971084,0.014728086182461535,0.02078593296094527,0.00763014397238241,0.0173206113379888,0.015168898681097765,0.017626362008907645,0.0019245161980113333,0.017784005173528777,-0.004422821760283061,0.008284666576123862,0.016379553798362045,0.008784773060029283,0.01716674130467234,0.004034065441506051,0.013564431047475508,0.01154912226670773,0.013524016788434633,0.010267275097783572,0.014210178453403834,0.01004445908117899,0.013518024032042724,0.005297334244702666,0.010068803490518544,0.005659406619790773,0.009666839288796823,0.00140424784974548,0.006042817679558011,0.0017943656917279742,0.006589785831960461,-0.03373536095088271,0.004650361694798484,0.0029371112646855565,0.005994358251057828,-0.01746005600395322,0.006002595717066839,0.007440733690949991,0.007577092511013216,0.0009347541596560105,0.00718167701863354,0.005861664712778429,0.007746079727942566
returnOnEquity,0.058272731593706925,0.06397081492138526,-0.018256354195135282,0.01672773617970368,0.030012326491237473,0.041010679290983156,-0.11088584783465676,0.037146878455815824,0.04846066134549601,0.0435508266833568,0.05804491141326741,0.10977029744892558,0.045441219583699795,0.03586472499699121,0.06346046164375038,0.03701264488935722,0.04817287179134265,0.05055861971432612,-0.005078351712130006,0.03538772946185524,0.04609739826551034,0.04527906824576327,-0.050156739811912224,0.036222832875343496,0.03958105763670244,0.04007671450300906,0.04778425083458794,0.024824325211794836,0.02851765242685222,0.027697536108751062,0.0174157949189562,0.02240566037735849,0.02817988805249952,0.03055111821086262,0.037346370611801454,0.03144426338342688,0.031224476974304204,0.02952780959653812,0.0366622864651774,0.015524193548387097,0.019435478332532105,0.026751143963393172,0.030338136268192022,0.01662030598052851,0.024350649350649352,0.0131292615697084,-0.06428885953324527,0.006237540994148286,0.03184548801756992,0.02536327608982827,-0.016590940382761946,0.027691657271702367,0.034811046511627905,0.03736479842674533,0.04819848293299621,0.03228285933897002,0.04069119286510591,0.03951418351218701,0.04934410563808531,0.039179787623581104,0.04525365103766334,0.034142411118944505,0.046725073007926575,0.034751151063363295,0.04024556616643929,0.03933722732149243,0.051269288203086114,0.027233258781739246,0.012280701754385965,0.01746963286474683,0.038419319429198684,0.02091633466135458,0.03552784222737819,0.02373441490160733,0.03605805958747135,0.01896633475580844,0.03918119302734687,0.018103305098820795,0.019188125591059618,0.01880894939742106,0.03765383011012449,0.033993327101424914,0.05119719103084211,0.02438592743500905,0.03688981907970587,0.03299508186515595,0.04745875156421136,0.017660545252309718,0.04251261657247843,0.03650491130332796,0.04310024916503207,0.004763164858428155,0.046531302876480544,-0.011425307055127107,0.021654242101526448,0.04215116279069767,0.022710068130204392,0.044642857142857144,0.01101141924959217,0.0371900826446281,0.03225806451612903,0.03873552983081033,0.029384328358208957,0.04132628543969245,0.03063787041687594,0.042077922077922075,0.016893732970027248,0.033688938798427846,0.019388954171562868,0.033512866546977854,0.004781829049611476,0.02127659574468085,0.006285355122564425,0.02278481012658228,-0.1257328990228013,0.01563404748118124,0.010029498525073746,0.02037147992810066,-0.06539173349784085,0.021599532983070636,0.025519287833827894,0.02607640994542147,0.0031466331025802393,0.02335858585858586,0.01951854261548471,0.02744310575635877
returnOnCapitalEmployed,0.0168653887676031,0.024167456698719395,-0.005048027471397149,0.0070364723818459015,0.009628494958506574,0.01702069484081549,-0.056267900418594405,0.02059370023004778,0.026876441440412853,0.026031445797375576,0.031801044423108445,0.020638518938320582,0.02708422504399106,0.023628488931665064,0.03593050155042575,0.022857288144211944,0.02797021353882878,0.029972966588803444,-0.0047561488332982975,0.02452948557089084,0.03254164096236891,0.03452119359256075,-0.03824890717408074,0.029450834278308764,0.03491424256589119,0.03415469854924546,0.0409611643490165,0.021436304583182967,0.028148990617003128,0.027211367673179394,0.016968041125930186,0.02109909842504957,0.026128983537230026,0.028089019395719034,0.03457132373924742,0.0335593220338983,0.033677184466019416,0.031675197969987315,0.038439319201884196,0.01664508969853893,0.02058407913330193,0.0291713027913502,0.03317371772720541,0.018581740148263755,0.026715506715506716,0.014721345951629864,-0.044320486815415824,0.007190340523673857,0.03710272757777671,0.029965089216446857,-0.008240809277078707,0.031425140112089675,0.039512270412100634,0.040966113164332935,0.053467585612750376,0.03275529865125241,0.043919099204866856,0.0421802245960011,0.05268049021316141,0.040110406389476154,0.04628501827040195,0.03418218043708362,0.04537332482450542,0.03382691674893057,0.03663294319910071,0.03627470959853271,0.0446465768643244,0.02633446345501853,0.01168186909905585,0.016034031413612565,0.03742738589211618,0.020791297482235283,0.03505813437472264,0.023285544699114237,0.034130634774609016,0.018313980930803362,0.03744075829383886,0.019164430816404752,0.017809927282068195,0.014875425386914611,0.03328095735874698,0.030741967120460376,0.04688860751138971,0.021764305644883273,0.03313372697161591,0.032373701910639714,0.047302877336091745,0.016201042641358108,0.042512655816232106,0.036187426498717715,0.042779503883993264,0.009489916963226572,0.043214556482183475,0.002165506573859242,0.018991835285764997,0.0374251497005988,0.020348837209302327,0.039755953552450304,0.01077893024201749,0.03169734151329243,0.027328147992432206,0.03287494628276751,0.024020774724085696,0.03323794849218578,0.02365163572060124,0.03343806104129264,0.013116236996834011,0.025664739884393065,0.013744930148715638,0.022099447513812154,0.0038928326081978477,0.016419981498612395,0.004816955684007707,0.016429622363903874,-0.0691575771640752,0.012125534950071327,0.007906976744186046,0.012476459510357816,-0.03661178509532063,0.016355140186915886,0.018510258697591438,0.015107102593010147,0.002619047619047619,0.020234823882088433,0.015045135406218655,0.014509990485252141
netIncomePerEBT,0.871977240398293,0.7752179327521793,1.0470219435736676,0.75,0.9790209790209791,0.7479919678714859,0.7709475332811276,0.7937701396348013,0.794392523364486,0.7584014532243415,0.8298969072164949,2.3729977116704806,0.6804214223002634,0.6069246435845214,0.6986301369863014,0.625139043381535,0.6493506493506493,0.6260945709281961,0.3867403314917127,0.6483375959079284,0.6549763033175355,0.6383763837638377,0.6319327731092437,0.6380638063806381,0.6343975283213182,0.6467449306296692,0.6420404573438874,0.6363636363636364,0.6313131313131313,0.6383812010443864,0.6419491525423728,0.6400709219858156,0.6329479768786127,0.6313617606602476,0.6485849056603774,0.6578282828282829,0.6396396396396397,0.6408839779005525,0.6450867052023121,0.6416666666666667,0.6475972540045767,0.6301824212271974,0.6235119047619048,0.6272965879265092,0.6307129798903108,0.6156462585034014,1.002288329519451,0.610062893081761,0.6369509043927648,0.6213592233009708,1.4431137724550898,0.6257961783439491,0.6236979166666666,0.627700127064803,0.6143001007049346,0.6677265500794912,0.6208991494532199,0.6168831168831169,0.6262403528114664,0.6266471449487555,0.6197368421052631,0.6174863387978142,0.630098452883263,0.6167315175097277,0.6389891696750902,0.6179775280898876,0.640746500777605,0.6197604790419161,0.6232876712328768,0.6530612244897959,0.6208425720620843,0.620253164556962,0.620253164556962,0.6196078431372549,0.6361185983827493,0.6185567010309279,0.620253164556962,0.545,0.6300003895142757,0.6857826095186417,0.6150008885278363,0.6149975386971503,0.6050146443617972,0.6049690371020011,0.6050408584516201,0.6050228310502284,0.595038767192524,0.641914191419142,0.5851472471190781,0.5849647611589663,0.5798898165193704,0.28125,0.5789473684210527,-2.857142857142857,0.5700934579439252,0.58,0.5714285714285714,0.5693069306930693,0.5094339622641509,0.5806451612903226,0.5769230769230769,0.5686274509803921,0.5675675675675675,0.5695364238410596,0.5700934579439252,0.5436241610738255,0.5344827586206896,0.5405405405405406,0.5409836065573771,0.5833333333333334,0.47058823529411764,0.49295774647887325,0.5,0.5373134328358209,0.6476510067114094,0.5294117647058824,0.5,0.6415094339622641,0.6272189349112426,0.4805194805194805,0.5180722891566265,0.6417910447761194,0.45454545454545453,0.4567901234567901,0.5,0.6721311475409836
ebtPerEbit,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ebitPerRevenue,0.0683752370763021,0.08312199161534083,-0.018377693282636248,0.02401784182535598,0.033017778803971366,0.058423275457531676,-0.14342674229235694,0.05473251028806585,0.06603456014362658,0.06456720619282195,0.07843363751877094,0.0528863608858768,0.06982161466315209,0.06419559390730209,0.09282807731434385,0.059945322397812896,0.07219878105954056,0.07788310714042147,-0.013945604437938209,0.061798640746009166,0.08471854171685538,0.08828080462578386,-0.09823344890209675,0.07758620689655173,0.08133009464779295,0.08019513865114687,0.0960385167666188,0.05256172020175206,0.06945540647198106,0.06948476052249637,0.04127678181023174,0.05149274171459874,0.062303052129287835,0.06736471460340994,0.07703488372093023,0.07497160166603559,0.07339189572116747,0.06881475144948199,0.08197498104624716,0.03725551071095933,0.04536960132890366,0.06376229248175955,0.07127704709376326,0.0437880703367429,0.06363424848766869,0.03670870270945187,-0.11130922058074376,0.019540371144156323,0.08114908785908996,0.061985957873620864,-0.016926819379687815,0.06654657200381477,0.08126124219659295,0.0855527774758126,0.10851273084908754,0.07320763500931099,0.09220255433564867,0.0901111761263897,0.10678125735813515,0.08534299637635887,0.09394313967861558,0.07123394316854807,0.09215813350615684,0.0700367897533724,0.07553858740114536,0.07655913978494623,0.09132225536145434,0.05509732761464863,0.024662162162162164,0.03446456831369791,0.07735849056603773,0.042741208295761945,0.06970178224810306,0.046831955922865015,0.06850073855243723,0.0386531181510261,0.07692307692307693,0.03970617431010522,0.035123108046491,0.0327539173097351,0.06437856709025538,0.05738860652691423,0.08351208864366018,0.04138903072714665,0.06190843796990178,0.060833333333333336,0.08485606152203619,0.029572516103845405,0.07421837878931864,0.06256277098694364,0.07219648799291811,0.016056196688409432,0.07371960682876358,0.0035344609946983086,0.030277306168647426,0.05842827928717499,0.03162650602409638,0.07377647918188458,0.020907297830374753,0.060855908912446015,0.05299633102323685,0.06194331983805668,0.04757822546078011,0.06401017380245867,0.04796055580457194,0.06578366445916115,0.027924891670678863,0.05230914231856739,0.030257936507936508,0.047081902893575285,0.008762886597938144,0.036132315521628496,0.010723860589812333,0.035430988894764676,-0.15767195767195769,0.02624806999485332,0.018619934282584884,0.027690700104493208,-0.09066523605150215,0.0386352232814852,0.04329681794470527,0.03500522466039707,0.006362058993637941,0.04698375870069606,0.03642987249544627,0.03654883163571001
debtRatio,0.0,0.749356068411292,0.7512136747487659,0.7310395063844374,0.733267575835549,0.7346169578682873,0.6736025586824256,0.6347311985898942,0.6379365347445064,0.6305851525018786,0.6289699980890503,0.6356097278741007,0.6608062687695153,0.6632624113475177,0.6689528752677542,0.6754237831598299,0.6864805385345646,0.6896982995063082,0.7007641542202153,0.621169253549803,0.6093403872716374,0.5896630420190629,0.5955380506622785,0.5565525645286363,0.5281651709919961,0.5359806057630343,0.5380405201088599,0.5347551101469644,0.47728221334446363,0.47569269147388116,0.4816933297583937,0.49381087024819353,0.5036088400613183,0.5104753836629631,0.5075076079323145,0.4237270450751252,0.4405665682553072,0.43551979308858396,0.4442212890268395,0.4321044195099611,0.4419576131529529,0.4365778200856735,0.4453859127780901,0.42193278662164335,0.4239245344392941,0.4221402523368403,0.43796403233789805,0.4241650003702881,0.41324287446937535,0.4208774815438167,0.43330862559981276,0.4229956090421207,0.4348379677167618,0.4469589224462478,0.4726666666666667,0.4790373603491771,0.4918463966333509,0.49656587653907364,0.4926840017628911,0.4928269650401597,0.5093112064494838,0.5176819197512873,0.5300921387963144,0.5522944785276074,0.5610121275640065,0.567108725940451,0.5800146336364587,0.5857539920431631,0.5429875416306895,0.5262204978984805,0.5262918427039324,0.5266064933315371,0.5238555547883725,0.5246018710276369,0.5261366927309585,0.5380740308096663,0.5432766050690234,0.553503893214683,0.557690053052426,0.5725818065462989,0.5878175288862465,0.5780180559917923,0.5848705716462694,0.5971521101134766,0.5978250384569483,0.5536278333040007,0.56202107565299,0.5679553567925935,0.5925771515742996,0.5844696469728199,0.5910380484944343,0.5959585159841762,0.6178055615434361,0.6128925254312251,0.6172755670243107,0.611550409488845,0.6131771595900439,0.6154649947753396,0.6336470939787838,0.6351168048229088,0.6418232214351709,0.6510181874708534,0.6505867014341591,0.656146728354263,0.6721554421208629,0.6789052069425902,0.6864319890635681,0.7011243497231079,0.7081118161550335,0.7115484205075091,0.7065121994031947,0.7159875690607734,0.7145164184460793,0.7107816218195131,0.7316902639398707,0.7025490871512229,0.7071527297857636,0.7059238363892807,0.733157634656564,0.7220960415314731,0.708600103824191,0.7094273127753304,0.7029351280613199,0.6925465838509317,0.6996873778819851,0.7179293406385793
debtEquityRatio,0.0,2.9897235638680506,3.019513528286417,2.718018161542138,2.7490755131571896,2.7681382803038646,2.0637495072365826,1.737709862270031,1.7619467191873122,1.7069837792729359,1.6951998351874742,1.744310363078226,1.9481676927587217,1.9696714406065712,2.0207179742425185,2.080940463645943,2.18959465969307,2.222670060811766,2.341845618107951,1.6397012633489216,1.5597731821214142,1.4370215271870705,1.4724204628826787,1.255058705970522,1.1193857225470667,1.1550823358243503,1.1646920206846894,1.1494056609969134,0.9130781954029544,0.9072783913905409,0.929359696516841,0.9755461767626614,1.014540307533938,1.0427981895633653,1.0304882189176343,0.7352887923230128,0.7875227743921593,0.7715413007509228,0.7992772667542707,0.7608870967741935,0.7919785729002129,0.7748680042238648,0.803055535442763,0.7299026425591099,0.7358836815358555,0.7305237197156536,0.7792455599589021,0.7366085782264806,0.7042826690782249,0.7267503302509908,0.7646289412088668,0.7330890642615558,0.7694040697674419,0.8081839497768701,0.8963337547408344,0.9195234435049962,0.9679089026915114,0.9863572082189501,0.9711580227608375,0.9717136580007323,1.0379515757109916,1.0733205760902407,1.1280767626199415,1.2336110502082878,1.2779672578444747,1.3100488735248539,1.3810353409656546,1.4140244704644125,1.1881241565452092,1.1106865019789818,1.1110043907793634,1.1124075128059192,1.1002030162412992,1.103500075108908,1.110313216195569,1.1648490595859018,1.189509035662882,1.2396611858495266,1.260858040614058,1.3396289987555765,1.4261099636234205,1.3697696410928655,1.4088872811683752,1.4823265185320589,1.4864800040341473,1.2402830521488306,1.2832148864033046,1.3145756248155631,1.4544524291262588,1.4065630650442262,1.4452152487989842,1.4749933844932521,1.6164692611393119,1.5832619251642388,1.6134185303514377,1.573764534883721,1.5851627554882666,1.6005434782608696,1.7296084828711256,1.7413223140495868,1.7926881720430108,1.8646482635796973,1.8619402985074627,1.9082172032676599,2.0502260170768456,2.113246753246753,2.189100817438692,2.3458731049971924,2.425969447708578,2.466786355475763,2.405857740585774,2.5209726443769,2.502828409805154,2.457594936708861,2.7270358306188927,2.361899247249566,2.414749262536873,2.3990413421210306,2.7458359037631093,2.598365440747227,2.43026706231454,2.4414796846573683,2.3662680931403397,2.2525252525252526,2.3298633702016915,2.5435073627844713
longTermDebtToCapitalization,0.0045893262679788036,0.5438522476913702,0.5404767287067038,0.5018781081367051,0.49919480380052605,0.5063318658622751,0.4834176994239832,0.46394697133002805,0.45944582971450987,0.4428720869413611,0.4397991863585216,0.4587952221362894,0.47091670544439274,0.4766808376633601,0.4812148989735976,0.492122955480483,0.48258795043441105,0.492700075330918,0.5009774817174716,0.3717330292931065,0.36133952537173536,0.3215696719492165,0.3259149357072206,0.3110154905335628,0.2332742142082964,0.2384669621273167,0.23664617998301105,0.23720068129445948,0.13511247040252566,0.1343042071197411,0.13601827481750012,0.1099817709771861,0.12601214574898786,0.12985057338121164,0.07823746635788946,0.0702020202020202,0.07286812674743709,0.08003044318248347,0.0987149878604844,0.10074333716081466,0.10272368745378359,0.10508410508410508,0.10775889915369209,0.10393818544366899,0.11923411662315056,0.12213448802852776,0.1240678837747493,0.10979449310206651,0.055979023111165316,0.0623645259181272,0.09393712574850299,0.12384244968514631,0.12729117777636836,0.1317966903073286,0.1368751278728773,0.13353313353313354,0.14015748031496064,0.1481114024519878,0.1214988933831947,0.16820223863549835,0.17468876377765444,0.19518521520629,0.20199750312109863,0.21110438467525727,0.23751733703190014,0.24647444534267493,0.26092154879058216,0.19651162790697674,0.2034827475008062,0.19853423758477357,0.1899522062909859,0.1783960720130933,0.20470533963787338,0.21050759013282733,0.21569802276812464,0.22234513274336284,0.23266658485703767,0.2539957873869409,0.24358816743304534,0.31511960798141125,0.30230594502022395,0.27636216938995534,0.27070853963791186,0.28573027642550813,0.2850357644974289,0.22006603437671965,0.22573248153854328,0.23617227866976453,0.24055529062682138,0.25097457859770494,0.2590860035051558,0.28414472437961735,0.3159722222222222,0.31339478329084136,0.35345421161349555,0.32598579475875583,0.3328282828282828,0.33965649833376055,0.35115109817412016,0.3556975505857295,0.3619648737650933,0.37104452534304116,0.4032841636515447,0.4139678963672205,0.44369935736239174,0.45881360697216755,0.47690992018244016,0.4839177050130397,0.5252440725244073,0.5296932169997185,0.5407631073291244,0.5446996955438693,0.5377687391051714,0.5322676139727649,0.5702687569988801,0.5107648725212465,0.5306009415674329,0.5225972540045767,0.5802692905230451,0.5663291139240506,0.5515038594623369,0.5657097708717409,0.5679717237629146,0.5460017196904557,0.5533275210694566,0.5887696118909992
totalDebtToCapitalization,0.5256892936853259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31768327881470076,0.3430287108275474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
